id,genus-name,genus-qid,genus-qid-url,genus-ipni-id,genus-ipni-id-url,genus-wfo-id,genus-wfo-id-url,genus-wfo-status,genus-powo-status,author-std-abbreviation,author1-qid,author2-qid,author3-qid,author4-qid,author5-qid,author1-qid-url,author2-qid-url,author3-qid-url,author4-qid-url,author5-qid-url,author-country,author-gender,author-female-flag,author-count,protologue-reference,protologue-pub-year,family-name-wfo,eponymy-derived-indirectly,eponymy-name,eponymy-count,eponymy-yob,eponymy-yod,eponymy-lifespan,eponymy-occupation,eponymy-author-relationship,eponymy-is-real,eponymy-is-mythical,eponymy-country,eponymy1-qid,eponymy2-qid,eponymy1-qid-url,eponymy2-qid-url,protologue-url,protologue-eponymy-stated,protologue-dedication-text,eponymy-wikipedia-url,eponymy-bionomia-url
629,Schaetzellia,Q87228322,http://www.wikidata.org/entity/Q87228322,10928-1,https://www.ipni.org/n/10928-1,wfo-4000034278,https://list.worldfloraonline.org/wfo-4000034278,Unplaced,synonym of Onoseris Willd.,Klotzsch,Q67003,,,,,http://www.wikidata.org/entity/Q67003,,,,,Germany,M,0,1,Allg. Gartenzeitung (Otto & Dietrich) 17: 82 (1849),1849,Asteraceae,0,"Pauline Decker, née v. Schätzell",1,1811,1882,1811–1882,"singer, opera singer",,1,0,Germany,Q15436193,,http://www.wikidata.org/entity/Q15436193,,https://www.biodiversitylibrary.org/page/14904053,1,"Dem Andenken der Gemahlin des Herrn Geheimen Ober-Hofbuchdrucker Decker, Pauline, geborenen v. Schätzell, einer mit vielen Vorzügen begabten Frau, in aufrichtiger Ergebenheit gewidment. [To the memory of the wife of Mr. court pressman Decker, Pauline, née v. Schätzell, a woman with many talents, dedicated in sincere devotion.]",No English Wikipedia article,Not in Bionomia
630,Selbyana,Q107749614,http://www.wikidata.org/entity/Q107749614,60455824-2,https://www.ipni.org/n/60455824-2,wfo-4000034976,https://list.worldfloraonline.org/wfo-4000034976,Synonym of Lycaste Lindl.,synonym of Lycaste Lindl.,Archila,Q3561399,,,,,http://www.wikidata.org/entity/Q3561399,,,,,Guatemala,M,0,1,Revista Guatemalensis 13(1): [66] (2010),2010,Orchidaceae,0,Marie Selby,1,1885,1971,1885–1971,philanthropist,,1,0,USA,Q107749626,,http://www.wikidata.org/entity/Q107749626,,,0,Not explained in original publication,https://en.wikipedia.org/wiki/Marie_Selby,Not in Bionomia
631,Selenia,Q149886,http://www.wikidata.org/entity/Q149886,30006772-2,https://www.ipni.org/n/30006772-2,wfo-4000034978,https://list.worldfloraonline.org/wfo-4000034978,Accepted,accepted,Nutt.,Q728337,,,,,http://www.wikidata.org/entity/Q728337,,,,,UK,M,0,1,J. Acad. Nat. Sci. Philadelphia 5(Sig. 4): 132 (1825),1825,Brassicaceae,0,Selene,1,,,n/a,Greek goddess,,0,1,,Q131585,,http://www.wikidata.org/entity/Q131585,,https://www.biodiversitylibrary.org/page/24657178,1,"From ςελήνη, the moon, in allusion to its apparent affinity to Lunaria",https://en.wikipedia.org/wiki/Selene,Mythical person
632,Selenicereus,Q132870,http://www.wikidata.org/entity/Q132870,30011812-2,https://www.ipni.org/n/30011812-2,wfo-4000034979,https://list.worldfloraonline.org/wfo-4000034979,Accepted,accepted,(A.Berger) Britton & Rose,Q61805,Q553714,Q1336049,,,http://www.wikidata.org/entity/Q61805,http://www.wikidata.org/entity/Q553714,http://www.wikidata.org/entity/Q1336049,,,"Germany, USA, USA",MMM,0,3,Contr. U.S. Natl. Herb. 12(10): 429 (1909),1909,Cactaceae,0,Selene,1,,,n/a,Greek goddess,,0,1,,Q131585,,http://www.wikidata.org/entity/Q131585,,https://www.biodiversitylibrary.org/page/367848,0,Not explained in original publication,https://en.wikipedia.org/wiki/Selene,Mythical person
633,Selera,Q87167903,http://www.wikidata.org/entity/Q87167903,297349-2,https://www.ipni.org/n/297349-2,wfo-4000034986,https://list.worldfloraonline.org/wfo-4000034986,Synonym of Gossypium L.,synonym of Gossypium L.,Ulbr.,Q74592,,,,,http://www.wikidata.org/entity/Q74592,,,,,Germany,M,0,1,Verh. Bot. Vereins Prov. Brandenburg 55: 51 (1913),1913,Malvaceae,0,Caecilie Seler-Sachs & Eduard Seler,2,1855,1935,1855–1935,"ethnologist, photographer, author, botanical collector, anthropologist",,1,0,Germany,Q1025362,,http://www.wikidata.org/entity/Q1025362,,https://www.biodiversitylibrary.org/page/33746842,1,"Bei der Bearbeitung der von Caecilie und Eduard Seler im Jahre 1896 gesammelten Malvaceen fand sich eine im Staate Oaxaca bei San Bartolo Yauhtepec gesammelte Pflanze, die im Habitus einer Gossypium-Art gleicht, in ihren sonstigen Merkmalen jedoch in so vielfacher Hinsicht abweicht, daß die Art unmöglich dieser Gattung zugerechnet werden kann. So konnte die Selersche Pflanze nur der Vertreter einer neuen Gattung sein, deren Beschreibung ich hier folgen lasse.",https://en.wikipedia.org/wiki/Caecilie_Seler-Sachs,https://bionomia.net/Q1025362
634,Semele,Q14411958,http://www.wikidata.org/entity/Q14411958,24758-1,https://www.ipni.org/n/24758-1,wfo-4000035024,https://list.worldfloraonline.org/wfo-4000035024,Accepted,accepted,Kunth,Q77074,,,,,http://www.wikidata.org/entity/Q77074,,,,,Germany,M,0,1,Abh. Königl. Akad. Wiss. Berlin 1842: 49 (1844),1844,Asparagaceae,0,Semele,1,,,n/a,mythological figure (Greek),,0,1,,Q776139,,http://www.wikidata.org/entity/Q776139,,https://www.biodiversitylibrary.org/page/29100244,0,Not explained in original publication,https://en.wikipedia.org/wiki/Semele,Mythical person
635,Seymouria,Q87184081,http://www.wikidata.org/entity/Q87184081,16871-1,https://www.ipni.org/n/16871-1,wfo-4000035225,https://list.worldfloraonline.org/wfo-4000035225,Synonym of Pelargonium L'Hér.,synonym of Pelargonium L.Her. ex Aiton,Sweet,Q2003356,,,,,http://www.wikidata.org/entity/Q2003356,,,,,UK,M,0,1,Geraniaceae iii. t. 206 (1830),1830,Geraniaceae,0,Mrs Seymour,1,unknown,unknown,unknown,horticulturalist,,1,0,UK,Q107122360,,http://www.wikidata.org/entity/Q107122360,,https://www.biodiversitylibrary.org/page/47409839,1,"We have proposed it as a distinct genus, and have named it in compliment to the Hon. Mrs. Seymour, of Woburn, Bedfordshire, a lady much attached to botanical science, and particularly partial to the Geraniacea; also a great admirer of neat little Alpine plants, to which the present genus bears a strong resemblance.",No English Wikipedia article,Not in Bionomia
636,Sheilanthera,Q10371025,http://www.wikidata.org/entity/Q10371025,893100-1,https://www.ipni.org/n/893100-1,wfo-4000035240,https://list.worldfloraonline.org/wfo-4000035240,Accepted,accepted,I.Williams,Q1030023,,,,,http://www.wikidata.org/entity/Q1030023,,,,,South Africa,M,0,1,J. S. African Bot. 47(4): 761 (1981),1981,Rutaceae,0,Sheila Williams,1,unknown,1994,unknown–1994,botanical collector,wife of the author,1,0,South Africa,Q106850992,,http://www.wikidata.org/entity/Q106850992,,,0,Not explained in original publication but collected by Elsie Esterhuysen,No English Wikipedia article,https://bionomia.net/Q106850992
637,Sherbournia,Q389482,http://www.wikidata.org/entity/Q389482,35342-1,https://www.ipni.org/n/35342-1,wfo-4000035243,https://list.worldfloraonline.org/wfo-4000035243,Accepted,accepted,G.Don,Q1381245,,,,,http://www.wikidata.org/entity/Q1381245,,,,,UK,M,0,1,in Loud. Encyc. Pl. Suppl. 2: 1323 (1855),1855,Rubiaceae,0,Margaret Dorothea Sherbourne,1,1791,1846,1791–1846,"botanist, botanical collector",,1,0,UK,Q106850909,,http://www.wikidata.org/entity/Q106850909,,https://www.biodiversitylibrary.org/page/26063323,0,Not explained in original publication,No English Wikipedia article,https://bionomia.net/Q106850909
638,Shiuyinghua,Q9076859,http://www.wikidata.org/entity/Q9076859,38005-1,https://www.ipni.org/n/38005-1,wfo-4000035254,https://list.worldfloraonline.org/wfo-4000035254,Accepted,accepted,Paclt,Q21338069,,,,,http://www.wikidata.org/entity/Q21338069,,,,,Slovakia,M,0,1,J. Arnold Arbor. 43: 217 (1962),1962,Paulowniaceae,0,Shiu-Ying Hu,1,1910,2012,1910–2012,"botanist, botanical collector, university teacher",,1,0,China,Q7499182,,http://www.wikidata.org/entity/Q7499182,,https://www.biodiversitylibrary.org/page/9177142,1,"Accordingly, Paulownia silvestrii is best interpreted as the type of a distinct new genus which I have the pleasure of naming in honor of Dr. Shiu-ying Hu, of the Arnold Arboretum, to whom botany is indebted for her contributions to the knowledge of Chinese plants.",https://en.wikipedia.org/wiki/Shiu-Ying_Hu,https://bionomia.net/Q7499182
639,Shonia,Q15711551,http://www.wikidata.org/entity/Q15711551,60442409-2,https://www.ipni.org/n/60442409-2,wfo-4000035255,https://list.worldfloraonline.org/wfo-4000035255,Accepted,accepted,R.J.F.Hend. & Halford,Q5943219,Q15711547,,,,http://www.wikidata.org/entity/Q5943219,http://www.wikidata.org/entity/Q15711547,,,,"Australia, Australia",MM,0,2,Austrobaileya 7(1): 218 (2005),2005,Euphorbiaceae,0,Enid Lynette 'Shoni' Henderson,1,unknown,1991,unknown–1991,unknown,"wife of one of the co-authors, botanist Rodney John Francis Henderson",1,0,Australia,Q106850808,,http://www.wikidata.org/entity/Q106850808,,https://www.jstor.org/stable/41739025,1,"We have named this genus Shonia in memory of the second author's late wife, Enid Lynette 'Shoni' Henderson, accidentally killed when their car crashed on a holiday/fieldtrip in the Northern Territory in 1991 looking for 'Stenolobeae' taxa.",No English Wikipedia article,Not in Bionomia
640,Simethis,Q10371644,http://www.wikidata.org/entity/Q10371644,331288-2,https://www.ipni.org/n/331288-2,wfo-4000035395,https://list.worldfloraonline.org/wfo-4000035395,Accepted,accepted,Kunth,Q77074,,,,,http://www.wikidata.org/entity/Q77074,,,,,Germany,M,0,1,Enum. Pl. [Kunth] 4: 618 (1843),1843,Asphodelaceae,0,Simethis,1,,,n/a,nymph (river nymph),,0,1,,Q28224106,,http://www.wikidata.org/entity/Q28224106,,https://www.biodiversitylibrary.org/page/42518564,1,"Acidis amica [Acis, in the Greek mythology of Ovid, the son of Faunus (Pan) and the nymph Symaethis]""",No English Wikipedia article,Mythical person
641,Sinochasea,Q2518789,http://www.wikidata.org/entity/Q2518789,19022-1,https://www.ipni.org/n/19022-1,wfo-4000035449,https://list.worldfloraonline.org/wfo-4000035449,Accepted,accepted,Keng,Q2663799,,,,,http://www.wikidata.org/entity/Q2663799,,,,,China,M,0,1,J. Washington Acad. Sci. 48: 115 (1958),1958,Poaceae,0,Mary Agnes Chase,1,1869,1963,1869–1963,"botanist, botanical collector, scientific illustrator",,1,0,USA,Q3822242,,http://www.wikidata.org/entity/Q3822242,,https://www.biodiversitylibrary.org/page/39744295,1,"Name from a combination of Sino-, China, and Chasea, after Mrs. Agnes Chase, well-known agrostologist of the United States, who gave much help to the study of Chinese grasses.",https://en.wikipedia.org/wiki/Mary_Agnes_Chase,https://bionomia.net/Q3822242
642,Sirindhornia,Q15442785,http://www.wikidata.org/entity/Q15442785,328013-2,https://www.ipni.org/n/328013-2,wfo-4000035537,https://list.worldfloraonline.org/wfo-4000035537,Accepted,accepted,H.A.Pedersen & Suksathan,Q5894462,Q18778718,,,,http://www.wikidata.org/entity/Q5894462,http://www.wikidata.org/entity/Q18778718,,,,"Denmark, Thailand",MF,1,2,Nordic J. Bot. 22(4): 393 (2002),2002,Orchidaceae,0,Princess Sirindhorn,1,1955,current,1955–current,Princess Royal of Thailand,,1,0,Thailand,Q1884754,,http://www.wikidata.org/entity/Q1884754,,,1,"Her Royal Highness Princess Maha Chakri Sirindhorn of Thailand has generously granted us permission to name this new orchid genus after her. We feel very honoured by this privilege, and we take pleasure in this opportunity to gratefully acknowledge H.R.H.'s inestimable contributions to the conservation of indigenous plants.",https://en.wikipedia.org/wiki/Sirindhorn,Not in Bionomia
643,Smilacina,Q19058222,http://www.wikidata.org/entity/Q19058222,331289-2,https://www.ipni.org/n/331289-2,wfo-4000035619,https://list.worldfloraonline.org/wfo-4000035619,Synonym of Maianthemum F.H.Wigg.,synonym of Maianthemum F.H.Wigg.,Desf.,Q545953,,,,,http://www.wikidata.org/entity/Q545953,,,,,France,M,0,1,Ann. Mus. Natl. Hist. Nat. 9: 51 (1807),1807,Asparagaceae,0,Smilax,1,,,n/a,nymph (Greek),,0,1,,Q9338656,,http://www.wikidata.org/entity/Q9338656,,https://www.biodiversitylibrary.org/page/3497517,0,Not explained in original publication,No English Wikipedia article,Mythical person
644,Smilax,Q165315,http://www.wikidata.org/entity/Q165315,30001535-2,https://www.ipni.org/n/30001535-2,wfo-4000035623,https://list.worldfloraonline.org/wfo-4000035623,Accepted,accepted,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Sp. Pl. 2: 1028 (1753),1753,Smilacaceae,0,Smilax,1,,,n/a,nymph (Greek),,0,1,,Q9338656,,http://www.wikidata.org/entity/Q9338656,,https://www.biodiversitylibrary.org/page/359049,0,Not explained in original publication,No English Wikipedia article,Mythical person
645,Smithatris,Q2727853,http://www.wikidata.org/entity/Q2727853,1020977-1,https://www.ipni.org/n/1020977-1,wfo-4000035627,https://list.worldfloraonline.org/wfo-4000035627,Synonym of Curcuma L.,synonym,W.J.Kress & K.Larsen,Q6166224,Q2719575,,,,http://www.wikidata.org/entity/Q6166224,http://www.wikidata.org/entity/Q2719575,,,,"USA, Denmark",MM,0,2,Syst. Bot. 26(2): 226 (2001),2001,Zingiberaceae,0,Rosemary Margaret Smith,1,1933,2004,1933–2004,"botanist, botanical collector",,1,0,UK,Q10364617,,http://www.wikidata.org/entity/Q10364617,,https://www.jstor.org/stable/2666703,1,This new genus is named for Ms. Rosemary M. Smith formerly of the Royal Botanic Garden at Edinburgh in recognition of her great contributions to our knowledge of the taxonomy of the Zingiberaceae. The specific epithet honors Mrs. Supranee Kongpichayanond Bangkok who first drew our attention to this species and provided critical ma terial for study.,https://en.wikipedia.org/wiki/Rosemary_Margaret_Smith,https://bionomia.net/Q10364617
646,Smithiantha,Q4424895,http://www.wikidata.org/entity/Q4424895,30034135-2,https://www.ipni.org/n/30034135-2,wfo-4000035631,https://list.worldfloraonline.org/wfo-4000035631,Accepted,accepted,Kuntze,Q62853,,,,,http://www.wikidata.org/entity/Q62853,,,,,Germany,M,0,1,in Revis. Gen. Pl. 2: 977 (1891),1891,Gesneriaceae,0,Matilda Smith,1,1854,1926,1854–1926,"botanical illustrator, botanist",,1,0,UK,Q3299110,,http://www.wikidata.org/entity/Q3299110,,https://www.biodiversitylibrary.org/page/4400,1,"Ich widme diese Gattung der Botanikerin und Zeichnerin Miss Smith, welche liebens würdige junge Dame im Kew Herbar dauernd für Hooker's Icones plantarum die Zeichnungen und zwar mit selbstgefertigten Analysen herstellt.",https://en.wikipedia.org/wiki/Matilda_Smith,Not in Bionomia
647,Smithiella,Q87299624,http://www.wikidata.org/entity/Q87299624,40996-1,https://www.ipni.org/n/40996-1,wfo-4000035633,https://list.worldfloraonline.org/wfo-4000035633,Synonym of Achudemia Blume,synonym of Pilea Lindl.,Dunn,Q925156,,,,,http://www.wikidata.org/entity/Q925156,,,,,UK,M,0,1,Bull. Misc. Inform. Kew 1920 (6): 210 (1920),1920,Urticaceae,0,Matilda Smith,1,1854,1926,1854–1926,"botanical illustrator, botanist",,1,0,UK,Q3299110,,http://www.wikidata.org/entity/Q3299110,,https://www.biodiversitylibrary.org/page/11269750,1,"The genus is respectfully dedicated to Miss Matilda Smith, and the specific name of the first specis no inappropriate refers to its innumerable flowers as well as to the very large number of beautiful drawings wich which Miss Smith has for so many years decorated the Botanical Magazine, the Icones Plantarum and the Kew Bulletin.",https://en.wikipedia.org/wiki/Matilda_Smith,Not in Bionomia
648,Sobennikoffia,Q1846024,http://www.wikidata.org/entity/Q1846024,30687-1,https://www.ipni.org/n/30687-1,wfo-4000035646,https://list.worldfloraonline.org/wfo-4000035646,Accepted,accepted,Schltr.,Q62278,,,,,http://www.wikidata.org/entity/Q62278,,,,,Germany,M,0,1,Repert. Spec. Nov. Regni Veg. Beih. 33: 361 (1925),1925,Orchidaceae,0,"Alexandra Vasilewna Schlechter, née Sobennikoff",1,unknown,unknown,unknown,unknown,"wife of the author, botanist Rudolf Schlechter",1,0,"Russia, Germany",Q106850714,,http://www.wikidata.org/entity/Q106850714,,https://www.biodiversitylibrary.org/page/57726851,1,"Die Gattung habe ich meiner Frau, geborenen Sobenikoff, gewidmet, die mir bei allen meinen Arbeiten stets überaus wertvolle Hilfe geleistet hat.",No English Wikipedia article,Not in Bionomia
649,Soejatmia,Q19820402,http://www.wikidata.org/entity/Q19820402,973130-1,https://www.ipni.org/n/973130-1,wfo-4000035664,https://list.worldfloraonline.org/wfo-4000035664,Accepted,accepted,K.M.Wong,Q5959428,,,,,http://www.wikidata.org/entity/Q5959428,,,,,Malaysia,M,0,1,Kew Bull. 48(3): 530 (1993),1993,Poaceae,0,Soejatmi Dransfield,1,1939,current,1939–current,botanist,fellow botanist working on bamboos,1,0,"Indonesia, UK",Q5481305,,http://www.wikidata.org/entity/Q5481305,,https://doi.org/10.2307/4118719,1,"I am pleased to name this rare and beautiful bamboo for Dr Soejatmi Dransfield, whose work has contributed much to the systematic knowledge of Malesian bamboos.",https://en.wikipedia.org/wiki/Sofia_Gennadievna_Gorschkova,https://bionomia.net/0000-0003-0689-8205
650,Sofianthe,Q31052242,http://www.wikidata.org/entity/Q31052242,20000190-1,https://www.ipni.org/n/20000190-1,wfo-4000035666,https://list.worldfloraonline.org/wfo-4000035666,Unplaced,synonym of Silene L.,Tzvelev,Q4503394,,,,,http://www.wikidata.org/entity/Q4503394,,,,,Russia,M,0,1,Novosti Sist. Vȳssh. Rast. 33: 97 (2001),2001,Caryophyllaceae,0,Sofia Gennadievna Gorschkova,1,1889,1972,1889–1972,botanist,,1,0,Russia,Q18786242,,http://www.wikidata.org/entity/Q18786242,,,1,"The name of the genus Sofianthe is given to honour Sofia Gennadievna Gorshkova, the author of the Lychnis treatment in the Flora of the USSR” [Burkhardt 2022: Название рода Sofianthe дано в честь Софьи Гeннaдиeвны Горшковой - автора обработки рода Lychnis во 'Флоре СССР'. – [German translation from Russian: ""Der Name der Gattung Sofianthe wurde zu Ehren von Sophia Gennadievna Gorschkova vergeben, der Autorin der Bearbeitung der Gattung Lychnis in der 'Flora der UdSSR""]""",https://en.wikipedia.org/wiki/Sofia_Gennadievna_Gorschkova,https://bionomia.net/Q18786242
651,Sophia,Q107119967,http://www.wikidata.org/entity/Q107119967,26073-1,https://www.ipni.org/n/26073-1,wfo-4100003099,https://list.worldfloraonline.org/wfo-4100003099,Synonym of Pachira Aubl.,synonym of Pachira Aubl.; nom. illeg. later homonym,L.,Q1043,,,,,http://www.wikidata.org/entity/Q1043,,,,,Sweden,M,0,1,Pl. Surin.: 11 (1775),1775,Malvaceae,0,Sophia Magdalena of Denmark,1,1746,1813,1746–1813,Queen consort of Sweden,,1,0,Denmark,Q234311,,http://www.wikidata.org/entity/Q234311,,https://www.biodiversitylibrary.org/page/39510069,0,"Not explained in original publication. First word in original publication is ""Bergnaut"" in old German script, probably the common name of the plant/ translation = Mountaineer.",https://en.wikipedia.org/wiki/Sophia_Magdalena_of_Denmark,Not in Bionomia
652,Sophia,Q15943157,http://www.wikidata.org/entity/Q15943157,30007810-2,https://www.ipni.org/n/30007810-2,wfo-4000035774,https://list.worldfloraonline.org/wfo-4000035774,Synonym of Descurainia Webb & Berthel.,synonym of Descurainea,Adans.,Q315861,,,,,http://www.wikidata.org/entity/Q315861,,,,,France,M,0,1,Fam. Pl. (Adanson) 2: 417 (1763),1763,Brassicaceae,0,Sophia of Rome,1,unknown,137,unknown–c. 137,Christian martyr,,1,0,Roman Empire,Q462596,,http://www.wikidata.org/entity/Q462596,,https://www.biodiversitylibrary.org/page/3611385,0,"Not explained in original publication [from Burkhardt 2022: frühchristliche Märtyrerin, wird zum Schutz und Gedeihen der Feldfrüchte angerufen, sie ist eine der 'Eisheiligen' ('kalte Sophie') .... early Christian martyr, used to protect and Invoked Prosperity of Crops, she is one of the 'Ice Saints' ('cold Sophie')]",https://en.wikipedia.org/wiki/Sophia_of_Rome,Not in Bionomia
